date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm20210617, 1800,  , DB, 22.5N,  92.2W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  150
20210618, 0000,  , DB, 23.5N,  91.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  140
20210618, 0600,  , DB, 24.6N,  91.4W,  35, 1007,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  130
20210618, 1200,  , DB, 25.9N,  91.2W,  35, 1007,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210618, 1800,  , DB, 27.2N,  91.1W,  40, 1006,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0000,  , TS, 28.4N,  91.2W,  40, 1005,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0430, L, TS, 29.2N,  91.0W,  40, 1003,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 0600,  , TS, 29.5N,  90.8W,  40, 1003,  180,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 1200,  , TS, 30.6N,  89.9W,  35, 1004,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210619, 1800,  , TD, 31.5N,  88.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 0000,  , TD, 32.4N,  87.8W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 0600,  , TD, 33.1N,  86.5W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 1200,  , TD, 33.5N,  84.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210620, 1800,  , TD, 33.8N,  83.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210621, 0000,  , TD, 34.2N,  81.2W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20210621, 0600,  , TS, 35.0N,  79.1W,  40, 1006,    0,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210621, 1200,  , TS, 36.0N,  76.5W,  40, 1005,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210621, 1800,  , TS, 37.0N,  73.5W,  40, 1004,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110
20210622, 0000,  , TS, 38.4N,  70.7W,  40, 1004,    0,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20210622, 0600,  , EX, 39.7N,  67.8W,  40, 1004,    0,  170,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20210622, 1200,  , EX, 41.2N,  65.2W,  40, 1004,    0,  170,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20210622, 1800,  , EX, 42.6N,  62.4W,  40, 1004,    0,  170,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20210623, 0000,  , EX, 44.1N,  59.6W,  35, 1004,    0,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
