date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm19501008, 0600,  , TS, 23.3N,  90.4W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501008, 1200,  , TS, 23.3N,  91.0W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501008, 1800,  , TS, 23.1N,  91.6W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501009, 0000,  , TS, 22.4N,  92.2W,  45, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501009, 0600,  , TS, 21.8N,  92.7W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501009, 1200,  , TS, 21.3N,  93.2W,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501009, 1800,  , HU, 20.8N,  93.8W,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501010, 0000,  , HU, 20.5N,  94.3W,  75,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501010, 0600,  , HU, 20.2N,  94.7W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501010, 1200,  , HU, 19.8N,  95.1W,  85, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501010, 1800,  , HU, 19.4N,  95.4W,  90,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501011, 0000,  , HU, 19.1N,  95.7W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501011, 0400, L, HU, 18.9N,  95.9W,  90, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501011, 0600,  , HU, 18.8N,  95.9W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501011, 1200,  , TS, 18.5N,  96.0W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19501011, 1800,  , TD, 18.2N,  96.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
