date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19781018,0000,,TS,10.0N,144.7W,35,-999
19781018,0600,,TS,10.3N,144.7W,35,-999
19781018,1200,,TS,10.6N,144.8W,35,-999
19781018,1800,,TS,10.8N,144.8W,35,-999
19781019,0000,,TS,11.0N,145.0W,45,-999
19781019,0600,,TS,11.5N,145.2W,50,-999
19781019,1200,,TS,11.7N,145.3W,60,-999
19781019,1800,,TS,12.0N,145.6W,60,-999
19781020,0000,,HU,12.3N,145.8W,75,-999
19781020,0600,,HU,12.7N,146.3W,75,-999
19781020,1200,,HU,13.0N,146.8W,75,-999
19781020,1800,,HU,13.3N,147.3W,75,-999
19781021,0000,,HU,13.5N,148.0W,75,-999
19781021,0600,,HU,13.8N,148.8W,80,-999
19781021,1200,,HU,14.0N,149.7W,90,-999
19781021,1800,,HU,14.4N,150.5W,100,-999
19781022,0000,,HU,14.9N,151.2W,115,-999
19781022,0600,,HU,15.4N,151.6W,110,-999
19781022,1200,,HU,15.8N,152.0W,100,-999
19781022,1800,,HU,16.3N,152.4W,100,-999
19781023,0000,,HU,16.4N,153.0W,90,-999
19781023,0600,,TS,15.7N,154.3W,55,-999
19781023,1200,,TD,15.2N,155.5W,30,-999
19781023,1800,,TD,14.8N,156.4W,30,-999
19781024,0000,,TD,14.5N,157.5W,25,-999
